review_group_key,raw_specialty_labels,normalized_specialty_slug,normalized_specialty_title,raw_topic_labels,normalized_topic_label,normalized_topic_slug,canonical_topic_node_slug,canonical_topic_node_id,question_count,is_high_frequency_topic,mapping_confidence,review_reason,suggested_action,mapping_method,review_override_reason,representative_question_ids,quality_notes
orthobullets::hand::lunotriquetral-ligament-injury-and-visi::accepted,Hand,hand,Hand,Lunotriquetral Ligament Injury & VISI,Lunotriquetral Ligament Injury & VISI,lunotriquetral-ligament-injury-and-visi,hand-lunotriquetral-ligament-injury-and-visi,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ17SE-9,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::macrodactyly-local-gigantism::accepted,Hand,hand,Hand,Macrodactyly (local gigantism),Macrodactyly (local gigantism),macrodactyly-local-gigantism,hand-macrodactyly-local-gigantism,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-215,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::nerve-conduction-studies::accepted,Hand,hand,Hand,Nerve Conduction Studies,Nerve Conduction Studies,nerve-conduction-studies,hand-nerve-conduction-studies,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ22-79,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::nonunion::accepted,Hand,hand,Hand,Nonunion,Nonunion,nonunion,hand-nonunion,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ15-140,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::physical-exam-the-hand::accepted,Hand,hand,Hand,Physical Exam the Hand,Physical Exam the Hand,physical-exam-the-hand,hand-physical-exam-the-hand,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ21H-57,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::pisiform-fracture::accepted,Hand,hand,Hand,Pisiform Fracture,Pisiform Fracture,pisiform-fracture,hand-pisiform-fracture,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ07-102,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::preiser-s-disease-scaphoid-avn::accepted,Hand,hand,Hand,Preiser's Disease (Scaphoid AVN),Preiser's Disease (Scaphoid AVN),preiser-s-disease-scaphoid-avn,hand-preiser-s-disease-scaphoid-avn,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ24-180,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::radiocarpal-fracture-dislocation::accepted,Hand,hand,Hand,Radiocarpal Fracture Dislocation,Radiocarpal Fracture Dislocation,radiocarpal-fracture-dislocation,hand-radiocarpal-fracture-dislocation,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ18-62,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::skin-grafting::accepted,Hand,hand,Hand,Skin Grafting,Skin Grafting,skin-grafting,hand-skin-grafting,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ04-48,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::swan-neck-deformity::accepted,Hand,hand,Hand,Swan Neck Deformity,Swan Neck Deformity,swan-neck-deformity,hand-swan-neck-deformity,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ17SE-73,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::syndactyly::accepted,Hand,hand,Hand,Syndactyly,Syndactyly,syndactyly,hand-syndactyly,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ11-125,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::thromboangiitis-obliterans-buerger-s-disease::accepted,Hand,hand,Hand,Thromboangiitis Obliterans (Buerger's disease),Thromboangiitis Obliterans (Buerger's disease),thromboangiitis-obliterans-buerger-s-disease,hand-thromboangiitis-obliterans-buerger-s-disease,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ12-126,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::wrist-arthritis::accepted,Hand,hand,Hand,Wrist Arthritis,Wrist Arthritis,wrist-arthritis,hand-wrist-arthritis,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ24SE-9,specialty:csv-normalized | topic:source-normalized
orthobullets::hand::wrist-trauma-radiographic-evaluation::accepted,Hand,hand,Hand,Wrist Trauma Radiographic Evaluation,Wrist Trauma Radiographic Evaluation,wrist-trauma-radiographic-evaluation,hand-wrist-trauma-radiographic-evaluation,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ19-116,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::athletic-pubalgia-and-adductor-strain::accepted,Knee & Sports,knee-sports,Knee & Sports,Athletic Pubalgia & Adductor strain,Athletic Pubalgia & Adductor strain,athletic-pubalgia-and-adductor-strain,knee-sports-athletic-pubalgia-and-adductor-strain,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ05-19,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::cervical-myelopathy-acl-tear::accepted,Spine Knee &,knee-sports,Knee & Sports,Cervical Myelopathy ACL Tear,Cervical Myelopathy ACL Tear,cervical-myelopathy-acl-tear,knee-sports-cervical-myelopathy-acl-tear,,1,FALSE,0.910,,Auto-accept topic mapping.,import_rule,,SBQ18SP-45,specialty:topic-context | topic:source-normalized
orthobullets::knee-sports::gustilo-classification-hip-labral-tear::accepted,Trauma Knee &,knee-sports,Knee & Sports,Gustilo Classification Hip Labral Tear,Gustilo Classification Hip Labral Tear,gustilo-classification-hip-labral-tear,knee-sports-gustilo-classification-hip-labral-tear,,1,FALSE,0.910,,Auto-accept topic mapping.,import_rule,,OBQ16-182,specialty:topic-context | topic:source-normalized
orthobullets::knee-sports::history-and-physical-exam-the-knee::accepted,Knee & Sports,knee-sports,Knee & Sports,History and Physical Exam the Knee,History and Physical Exam the Knee,history-and-physical-exam-the-knee,knee-sports-history-and-physical-exam-the-knee,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ04SM-67,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::iliac-crest-contusion-hip-pointer::accepted,Knee & Sports,knee-sports,Knee & Sports,Iliac Crest Contusion (Hip Pointer),Iliac Crest Contusion (Hip Pointer),iliac-crest-contusion-hip-pointer,knee-sports-iliac-crest-contusion-hip-pointer,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ06-238,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::iliotibial-band-friction-syndrome::accepted,Knee & Sports,knee-sports,Knee & Sports,Iliotibial Band Friction Syndrome,Iliotibial Band Friction Syndrome,iliotibial-band-friction-syndrome,knee-sports-iliotibial-band-friction-syndrome,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ21RCN-5,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::knee-medial-parapatellar-approach::accepted,Approaches,knee-sports,Knee & Sports,Knee Medial Parapatellar Approach,Knee Medial Parapatellar Approach,knee-medial-parapatellar-approach,knee-sports-knee-medial-parapatellar-approach,,1,FALSE,0.910,,Auto-accept topic mapping.,import_rule,,OBQ10-172,specialty:topic-context | topic:source-normalized
orthobullets::knee-sports::osteitis-pubis::accepted,Knee & Sports,knee-sports,Knee & Sports,Osteitis Pubis,Osteitis Pubis,osteitis-pubis,knee-sports-osteitis-pubis,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ10-87,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::patellofemoral-joint::accepted,Knee & Sports,knee-sports,Knee & Sports,Patellofemoral Joint,Patellofemoral Joint,patellofemoral-joint,knee-sports-patellofemoral-joint,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ10SM-85.1,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::piriformis-muscles-syndrome::accepted,Knee & Sports,knee-sports,Knee & Sports,Piriformis Muscles Syndrome,Piriformis Muscles Syndrome,piriformis-muscles-syndrome,knee-sports-piriformis-muscles-syndrome,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ09-37,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::plicae::accepted,Knee & Sports,knee-sports,Knee & Sports,Plicae,Plicae,plicae,knee-sports-plicae,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ20BS-5,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::popliteal-artery-entrapment-syndrome::accepted,Knee & Sports,knee-sports,Knee & Sports,Popliteal Artery Entrapment Syndrome,Popliteal Artery Entrapment Syndrome,popliteal-artery-entrapment-syndrome,knee-sports-popliteal-artery-entrapment-syndrome,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ06-235,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::proximal-tib-fib-dislocation::accepted,Knee & Sports,knee-sports,Knee & Sports,Proximal Tib-Fib Dislocation,Proximal Tib - Fib Dislocation,proximal-tib-fib-dislocation,knee-sports-proximal-tib-fib-dislocation,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ04-113,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::proximal-tibiofibular-joint-ganglion-cysts::accepted,Knee & Sports,knee-sports,Knee & Sports,Proximal Tibiofibular Joint Ganglion Cysts,Proximal Tibiofibular Joint Ganglion Cysts,proximal-tibiofibular-joint-ganglion-cysts,knee-sports-proximal-tibiofibular-joint-ganglion-cysts,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ23PA-64,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::quadriceps-tendonitis::accepted,Knee & Sports,knee-sports,Knee & Sports,Quadriceps Tendonitis,Quadriceps Tendonitis,quadriceps-tendonitis,knee-sports-quadriceps-tendonitis,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ24SM-74,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::rectus-femoris-strain::accepted,Knee & Sports,knee-sports,Knee & Sports,Rectus Femoris Strain,Rectus Femoris Strain,rectus-femoris-strain,knee-sports-rectus-femoris-strain,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-151,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::rib-stress-fracture::accepted,Knee & Sports,knee-sports,Knee & Sports,Rib Stress Fracture,Rib Stress Fracture,rib-stress-fracture,knee-sports-rib-stress-fracture,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ13-83,specialty:csv-normalized | topic:source-normalized
orthobullets::knee-sports::syndrome::accepted,Sports,knee-sports,Knee & Sports,Syndrome,Syndrome,syndrome,knee-sports-syndrome,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ21SM-96,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::angiosarcoma::accepted,Pathology,pathology,Pathology,Angiosarcoma,Angiosarcoma,angiosarcoma,pathology-angiosarcoma,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ05-34,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::dermatofibrosarcoma-protuberans::accepted,Pathology,pathology,Pathology,Dermatofibrosarcoma Protuberans,Dermatofibrosarcoma Protuberans,dermatofibrosarcoma-protuberans,pathology-dermatofibrosarcoma-protuberans,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ24HW-20,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::differential-groups::accepted,Pathology,pathology,Pathology,Differential Groups,Differential Groups,differential-groups,pathology-differential-groups,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-92,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::focal-fibrocartilaginous-dysplasia::accepted,Pathology,pathology,Pathology,Focal Fibrocartilaginous Dysplasia,Focal Fibrocartilaginous Dysplasia,focal-fibrocartilaginous-dysplasia,pathology-focal-fibrocartilaginous-dysplasia,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ06-116,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::leiomyosarcoma::accepted,Pathology,pathology,Pathology,Leiomyosarcoma,Leiomyosarcoma,leiomyosarcoma,pathology-leiomyosarcoma,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-8,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::leukemia::accepted,Pathology,pathology,Pathology,Leukemia,Leukemia,leukemia,pathology-leukemia,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ23PA-11,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::malignant-peripheral-nerve-sheath-tumor::accepted,Pathology,pathology,Pathology,Malignant Peripheral Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,malignant-peripheral-nerve-sheath-tumor,pathology-malignant-peripheral-nerve-sheath-tumor,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ04-178,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::neuroblastoma::accepted,Pathology,pathology,Pathology,Neuroblastoma,Neuroblastoma,neuroblastoma,pathology-neuroblastoma,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ11-15,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::other-pathology-topics::accepted,Pathology,pathology,Pathology,Other Pathology Topics,Other Pathology Topics,other-pathology-topics,pathology-other-pathology-topics,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ15-60,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::periosteal-chondromas::accepted,Pathology,pathology,Pathology,Periosteal Chondromas,Periosteal Chondromas,periosteal-chondromas,pathology-periosteal-chondromas,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-173,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::plantar-fibromatosis-ledderhose-disease::accepted,Pathology,pathology,Pathology,Plantar Fibromatosis (Ledderhose Disease),Plantar Fibromatosis (Ledderhose Disease),plantar-fibromatosis-ledderhose-disease,pathology-plantar-fibromatosis-ledderhose-disease,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ25FA-47,specialty:csv-normalized | topic:source-normalized
orthobullets::pathology::tumoral-calcinosis::accepted,Pathology,pathology,Pathology,Tumoral Calcinosis,Tumoral Calcinosis,tumoral-calcinosis,pathology-tumoral-calcinosis,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-174,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::achondroplasia-scaphoid-fracture::accepted,Pediatrics,pediatrics,Pediatrics,Achondroplasia Scaphoid Fracture,Achondroplasia Scaphoid Fracture,achondroplasia-scaphoid-fracture,pediatrics-achondroplasia-scaphoid-fracture,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ15-192,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::beckwith-wiedemann-syndrome::accepted,Pediatrics,pediatrics,Pediatrics,Beckwith-Wiedemann Syndrome,Beckwith - Wiedemann Syndrome,beckwith-wiedemann-syndrome,pediatrics-beckwith-wiedemann-syndrome,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ22PE-71,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::bladder-exstrophy::accepted,Pediatrics,pediatrics,Pediatrics,Bladder Exstrophy,Bladder Exstrophy,bladder-exstrophy,pediatrics-bladder-exstrophy,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-48,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::brachymetatarsia::accepted,Pediatrics,pediatrics,Pediatrics,Brachymetatarsia,Brachymetatarsia,brachymetatarsia,pediatrics-brachymetatarsia,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ04PE-82,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::chronic-recurrent-multifocal-osteomyelitis-crmo::accepted,Pediatrics,pediatrics,Pediatrics,Chronic Recurrent Multifocal Osteomyelitis (CRMO),Chronic Recurrent Multifocal Osteomyelitis (CRMO),chronic-recurrent-multifocal-osteomyelitis-crmo,pediatrics-chronic-recurrent-multifocal-osteomyelitis-crmo,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ19-13,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::congenital-curly-toe::accepted,Pediatrics,pediatrics,Pediatrics,Congenital Curly Toe,Congenital Curly Toe,congenital-curly-toe,pediatrics-congenital-curly-toe,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ09-226,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::congenital-dislocation-patella::accepted,Pediatrics,pediatrics,Pediatrics,Congenital Dislocation Patella,Congenital Dislocation Patella,congenital-dislocation-patella,pediatrics-congenital-dislocation-patella,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ23PA-80,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::congenital-hallux-varus-atavistic-great-toe::accepted,Pediatrics,pediatrics,Pediatrics,Congenital Hallux Varus (Atavistic Great Toe),Congenital Hallux Varus (Atavistic Great Toe),congenital-hallux-varus-atavistic-great-toe,pediatrics-congenital-hallux-varus-atavistic-great-toe,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ25PE-56,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::congenital-pseudoarthrosis-clavicle::accepted,Pediatrics,pediatrics,Pediatrics,Congenital Pseudoarthrosis Clavicle,Congenital Pseudoarthrosis Clavicle,congenital-pseudoarthrosis-clavicle,pediatrics-congenital-pseudoarthrosis-clavicle,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ04-179,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::developmental-coxa-vara::accepted,Pediatrics,pediatrics,Pediatrics,Developmental Coxa Vara,Developmental Coxa Vara,developmental-coxa-vara,pediatrics-developmental-coxa-vara,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ04PE-49,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::dysplasia-epiphysealis-hemimelica-trevor-s-disease::accepted,Pediatrics,pediatrics,Pediatrics,Dysplasia Epiphysealis Hemimelica (Trevor's Disease),Dysplasia Epiphysealis Hemimelica (Trevor's Disease),dysplasia-epiphysealis-hemimelica-trevor-s-disease,pediatrics-dysplasia-epiphysealis-hemimelica-trevor-s-disease,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ21-201,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::epiphyseal-bracket::accepted,Pediatrics,pediatrics,Pediatrics,Epiphyseal bracket,Epiphyseal bracket,epiphyseal-bracket,pediatrics-epiphyseal-bracket,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,SBQ13PE-12,specialty:csv-normalized | topic:source-normalized
orthobullets::pediatrics::femoral-anteversion-tka-patellofemoral::accepted,Pediatrics,pediatrics,Pediatrics,Femoral Anteversion TKA Patellofemoral,Femoral Anteversion TKA Patellofemoral,femoral-anteversion-tka-patellofemoral,pediatrics-femoral-anteversion-tka-patellofemoral,,1,FALSE,0.980,,Auto-accept topic mapping.,import_rule,,OBQ08-244,specialty:csv-normalized | topic:source-normalized
